Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
159236,-0.674052827,1.156626643,-1.945713247,-1.468272894,4.552578016,2.628556576,1.294685192,0.473577027,-1.06614453,-1.800426592,0.725923705,-0.933469584,-0.774646537,-2.471084206,0.152073396,0.111125416,2.017956071,0.550145866,-0.448923123,0.185562116,-0.100117135,-0.202134297,-0.696336882,0.531953963,1.192482028,0.829322046,-0.204602031,-0.144412477,0.76,0
159236,0.137261782,0.900180819,-0.634572605,-0.774591791,1.134515763,-0.215614072,0.818383357,0.120042455,-0.135760316,-0.642446234,0.3694875,-0.0895276,-0.885166012,-0.673286455,-0.8009873,0.729432833,-0.030416939,0.568534382,0.269913767,-0.002022997,-0.333809366,-0.896019644,0.036251561,-0.037663903,-0.407717225,0.131213165,0.210581259,0.066980041,7.53,0
159237,1.751790846,-1.551168706,-2.896935236,-1.227526998,1.708772227,3.412788672,-0.641047304,0.686793223,-0.467760982,0.709684711,-0.278561461,0.032848617,0.167854721,0.45567189,0.808220732,-1.844219504,-0.25304471,1.269908895,-1.16464467,-0.147275555,0.073290091,0.303131817,-0.116076192,0.722023845,0.178731445,-0.020210619,-0.00711604,-0.023931396,214,0
159237,1.484214939,-1.045382806,-1.272305858,0.478513212,-0.442975036,-0.855912037,0.483234294,-0.399271919,0.863347378,-0.387633025,-0.673533949,1.301649139,1.241202815,-0.090741953,-0.343712256,-0.595951907,-0.108323804,-0.846544658,0.18229587,0.412177609,0.027290395,-0.235094382,-0.044014091,0.051384616,-0.140477661,-0.120315043,-0.066536746,-0.004016131,289.56,0
159238,-1.454790311,1.25639577,-0.357443726,-1.203638619,1.253208643,0.918514014,0.866096777,0.066961206,0.767810663,1.389634312,1.44961617,1.202533025,0.466162575,-0.345189133,-0.179397108,-0.933368287,-0.103637363,-1.769098341,-0.89691078,0.319106236,-0.311019073,-0.164930142,0.199062148,-1.420680964,-0.506469637,0.19792689,0.15882273,0.180265562,17.99,0
159238,0.191138883,0.831599559,-0.007007318,-0.915873171,1.273701952,-0.200239036,1.256247573,-0.360039651,-0.061718919,-0.250781128,-1.298860858,0.458795459,1.458514425,-0.418255951,-0.418457287,0.009566148,-0.885135058,-0.654253962,0.203633871,0.188265808,-0.347787651,-0.632323168,-0.02472744,0.059194622,-0.349188968,0.117443147,0.083741204,-0.122822018,10.99,0
159239,-0.844402636,0.82118858,0.225073821,3.106009045,2.290926721,0.450789029,0.33082185,-0.096916554,-1.186041219,1.322908013,-2.083262891,0.011817558,1.25269994,-0.45227144,-1.720340195,0.342174591,-0.794378759,-0.350884073,-0.769424395,-0.556601339,0.135403885,0.791434821,-0.453149161,0.106690274,-0.943753097,-0.045499971,0.096888691,0.168073862,7.56,0
159241,2.185562014,-0.686451136,-1.243206253,-1.102177067,-0.34059439,-0.617645053,-0.508762142,-0.202603867,-0.877512262,0.995214765,1.273938836,0.589838806,1.13996773,-0.042319005,-0.356481874,1.162819066,-0.211967617,-0.920302329,0.708494196,0.066622491,0.410837662,1.170748076,0.081841485,0.833357783,0.082726399,-0.096289655,-0.032253995,-0.061641541,10.9,0
159242,-0.35376037,-0.29513923,1.521602938,-2.449355141,-0.485521628,-0.010038686,-0.217643023,-0.036191968,-2.419695352,0.655092249,-1.066584955,-0.926298521,1.163601056,-0.74095459,-0.084150618,-0.773592494,0.599461736,0.066427531,0.313400711,-0.12244204,-0.147043911,-0.009296294,-0.312666664,0.611715136,0.53671646,0.002442161,0.060630819,0.06633173,19.6,0
159242,-2.976967893,2.757031288,-0.495308069,0.998577003,-1.178885618,1.92723691,-3.939785746,-7.3983118,-0.039403815,-0.607332002,-1.159336868,1.453771875,0.963764186,0.826237866,1.428391236,-0.507006253,0.867056505,0.755606795,1.965496991,2.262593325,-3.473939416,2.50153478,0.420314422,0.709438116,-0.593512253,0.141236926,-0.005789356,0.53772226,38.11,0
159243,1.926493175,-0.246626629,-0.443725754,0.415340019,-0.474932918,0.041558195,-0.932687001,0.22807919,0.958865544,-0.383383246,1.310385372,1.085696107,0.661857019,-1.555805075,0.168396146,1.25962323,0.048241365,1.07221858,-0.2621312,-0.069443647,0.028779224,0.213523009,0.313598069,0.690685982,-0.566725189,0.315918812,0.008341065,-0.009233652,7.5,0
159243,-0.136315747,0.761756568,-0.493723612,-1.068046716,1.414823726,-0.548060759,0.968031043,0.012560474,0.129084297,-1.192406212,-1.729493131,-1.411515654,-1.962408877,-0.585643386,-0.334552789,0.707605844,0.088029311,0.148347848,-0.493044621,-0.270199027,-0.278669868,-0.899706654,0.049886232,-0.182268531,-0.879527923,-0.010369959,0.130510552,0.228540179,1.98,0
159243,-1.783225939,-1.78766541,-0.177453736,-0.862326596,1.378823449,-1.420708293,-1.120689059,0.481601118,-1.862936329,0.412039001,0.838315772,-0.096623672,0.228604183,0.662502271,-0.008573041,0.697450012,0.489135291,-0.46405853,1.63512186,0.73400254,0.820257879,1.41474366,-0.268534788,0.797968738,-0.195692483,0.11877762,0.06440811,-0.241391139,10,0
159243,0.026565117,1.107150518,-0.185635767,0.721469699,1.429564352,-0.164188759,1.440932946,-0.301118041,-0.272815849,0.254243493,-1.67328257,-1.152759107,-1.637347082,0.5268698,-0.052229452,-1.06935519,-0.018170208,-0.032342375,0.956145448,0.062811518,0.005141038,0.432158536,-0.352295234,0.245622551,0.028150285,-0.403921097,0.26421158,0.018804801,1.99,0
159243,2.143774188,-0.62729932,-1.424467666,-0.484660378,-0.138398594,-0.532102984,-0.143313118,-0.323653805,-0.629475297,0.793395255,-1.136816326,0.642171102,1.563636633,-0.179400555,-0.426850029,-1.694293755,-0.120305429,0.419519944,-0.409562374,-0.442267305,-0.60750032,-1.165535902,0.323967009,0.484124932,-0.241481382,0.367268379,-0.060087317,-0.047735822,37.98,0
159244,-8.250977598,5.246067579,-4.576891297,-0.518730937,-5.181529282,-0.436406723,-5.60915083,6.34540769,-0.463378254,-1.321713621,-1.615698229,2.596342395,0.051264121,3.869927617,-0.826331401,2.396378023,1.537899516,1.148582438,-0.133723622,-1.778929672,0.741930515,0.102851126,1.016555873,0.739841992,-0.224218627,0.178266135,-2.990347857,-0.587469712,2.99,0
159244,0.082125572,0.655715248,-2.612569271,-1.39648204,3.139501144,2.977854238,0.344040638,0.937190396,-0.184741608,-0.7778788,0.052717268,-0.107537801,-0.411187818,-0.645168739,-0.033070881,0.146599905,0.486596949,-0.294650743,-0.474952943,-0.215204694,-0.127424014,-0.341526455,0.301080384,0.608448964,-0.746785016,0.18516342,-0.375947176,-0.28609832,19.95,0
159245,2.006878715,-0.400549266,-0.511933936,0.344014539,-0.387091521,-0.016655309,-0.640259339,0.033004317,1.43018889,-0.181750789,-1.22747341,0.510155064,0.505354448,-0.294039491,0.506065797,0.175386284,-0.651739627,0.29387738,-0.107859192,-0.160859017,0.171556194,0.730851588,0.113103723,0.505968865,-0.026404314,-0.231334622,0.038432619,-0.031646342,9.99,0
159245,2.100282987,-0.793292313,-2.587244673,-0.756203411,0.618829029,-0.175675458,0.236241455,-0.297601528,-1.095666216,1.082763642,-0.317248797,0.298240934,0.38654154,0.546737933,-1.059314453,-1.604495152,-0.485353295,1.42587143,0.078302081,-0.375919936,-0.235669581,-0.273506592,-0.13557061,-0.296887665,0.344112639,0.832140093,-0.122775006,-0.079802073,94.58,0
159245,-0.346399962,1.041841291,0.252874114,-0.755327991,1.144310568,-0.51804683,1.042844864,-0.024933301,-0.733316221,-1.051885224,1.116483115,0.645653819,0.113803286,-0.778502987,-0.983769632,0.419486401,0.184210741,0.253775265,0.144089308,-0.036430247,-0.208768154,-0.625550286,-0.054994298,0.679799775,-0.409820046,0.09813204,0.079283042,0.168435384,1.98,0
159245,-2.000653802,2.156495627,-1.325091108,-0.410327746,-1.475363907,-0.168331806,-1.961877127,2.217962452,-0.19102511,-1.528229704,0.450912936,1.855679049,1.390655089,-0.353356096,-0.562905687,1.816953253,0.660153709,1.303693875,-0.541091417,-0.666656208,0.45993932,0.511968813,0.498139652,0.687860862,-1.275280141,0.089515292,-1.157841233,-0.177005446,2,0
159245,-0.354896629,-0.64264935,1.417476296,-1.225937763,0.250187323,-0.05769934,0.420013101,-0.634559141,-0.017676442,1.03694509,-1.193251016,-1.04921312,-0.65421825,-0.841745807,0.204349793,-1.318279751,-0.681095097,1.125807096,-1.049593257,-0.594553301,-0.635136118,-0.772687184,0.079797307,0.606059472,-1.492317768,-0.282128551,-0.414819904,-0.447294452,74.2,0
159246,2.057314953,0.236175853,-1.853062093,0.42714056,0.607031441,-0.811648217,0.291134276,-0.264261881,0.620616384,-0.628498986,-0.580015433,0.479457631,0.593087506,-1.037018283,0.300792436,0.140151927,0.478607379,-0.055702408,0.118924293,-0.125237186,-0.339110076,-0.827975259,0.259240623,0.34884546,-0.037434836,-0.602903931,0.001626207,-0.01598834,9.99,0
159246,-0.504533646,1.06795757,-0.02813891,0.154452972,0.93299883,-1.272670422,0.875059703,-0.286818544,-0.244933967,-0.625490352,-0.34180126,-0.18951518,0.266860246,-0.853310013,1.170192585,-0.351835199,0.766344145,0.656300914,0.504762344,0.111804119,0.257432467,1.013671882,-0.398116567,-0.047476428,-0.061591466,0.031442814,0.347014001,0.241235929,12.3,0
159246,1.854313944,0.343636909,0.14485075,3.601255314,0.050604937,0.734760656,-0.487778105,0.265708536,-0.720938662,1.529184827,0.218928138,0.571575019,0.308592786,0.016527735,-1.060996775,1.554463607,-1.31411115,0.147245934,-1.217366168,-0.258353108,-0.168139354,-0.479927037,0.385027353,-0.552409054,-0.550513889,-0.370813863,0.01098703,-0.039834965,0.78,0
159247,2.127695993,-0.022243022,-1.524998085,0.119491299,0.550395694,-0.346740808,0.160448418,-0.232757258,0.467695039,0.045443568,-1.302345062,0.544975586,0.960108479,0.067367856,0.057442409,0.105980205,-0.627440905,-0.680278767,0.435830954,-0.123609507,-0.336365521,-0.832714643,0.275306386,0.050974998,-0.154033673,0.205804402,-0.071664584,-0.05905112,0.89,0
159247,2.179458692,-1.497674489,-1.409247651,-2.006910165,-0.08727704,1.496760795,-1.343141931,0.357969607,-1.561225141,1.591141415,0.79949055,0.207019687,1.007714803,-0.283744172,-0.131212403,-1.107266199,0.792271018,-0.816855387,-0.644598242,-0.429266397,-0.077489643,0.360218038,0.240157495,-0.945894661,-0.283071033,-0.081943652,0.052030132,-0.070003061,20,0
159248,1.587944708,-2.480327043,-0.734979666,-2.245292485,-1.599534961,0.582158469,-1.375921806,0.240197284,1.447945355,-0.140742705,-0.126771034,0.616389135,0.231370813,-0.257078521,0.938954155,-0.957547034,-0.815677513,2.870329521,0.133746884,0.058949255,0.042404141,0.136184367,-0.077612978,-0.143949004,-0.461966966,-0.206760065,0.028571405,0.013671787,300,0
159248,1.942036325,-0.519239897,-2.793686102,-0.726792772,2.395736327,3.220062477,-0.372146268,0.717695954,0.480435022,0.001405027,0.057558298,0.287785632,-0.119023508,0.677573755,1.207480027,-0.241228503,-0.603170898,-0.125410582,-0.398075357,-0.047508228,0.292765604,0.757687306,-0.012606485,0.74143518,0.267579784,-0.08719287,-0.008529934,-0.053839213,60.99,0
159248,2.009232979,0.13492874,-1.719845599,0.412710077,0.372334591,-0.879987173,0.190345699,-0.163337577,0.498805303,-0.428788641,0.92900441,0.762984201,-0.288549,-0.673213303,-0.35139611,0.369701839,0.267858646,0.526822772,0.432427566,-0.192843378,-0.296008035,-0.738170791,0.210373126,-0.551312734,-0.102266483,-0.578469908,-0.002480436,-0.035732976,9.99,0
159249,0.037712627,0.89051686,0.302458301,-0.597224379,0.478324404,-1.033639496,1.020444115,-0.204377271,-0.106951143,-0.430091284,-0.806800091,0.374441858,0.413064045,0.036843305,-0.40066307,-0.171229585,-0.375354947,-0.887858511,-0.158211128,-0.021853669,-0.250758801,-0.514320333,0.068331203,-0.008819675,-0.491102398,0.142095986,0.253479084,0.097637132,1.79,0
159249,-2.773337722,-0.448974736,1.575563469,-0.536656397,0.471079286,-0.956096409,0.186539762,0.08421089,0.237901035,-0.378503609,-0.668379297,0.277075933,0.775170042,-0.369602282,0.733083918,0.592173489,-0.648652565,-0.339794741,-0.140277408,-0.618168175,-0.422753537,-0.3266796,0.825762019,0.003015112,0.484733984,0.431110759,-0.179738204,-0.188999435,18,0
159250,-0.015304486,0.196255665,-0.580537606,-1.252501087,2.295360947,4.125269843,-0.222429495,0.116656647,-0.00169143,-0.814207647,-0.130566241,0.266689894,-0.410828313,0.42030863,0.524753358,-0.82698522,0.166764357,-0.633857011,0.850395689,0.028358146,0.527554664,-0.982776656,-0.25220405,0.721499536,1.727704457,0.313911395,0.055060012,0.124979982,52.01,0
159250,-0.464998367,-0.386420488,1.818134455,-2.758049589,-0.482735468,0.033138521,-0.378809858,0.038373366,-2.249186158,0.49610354,-1.225253731,-0.809306715,1.394173644,-0.91657403,-0.203745804,-0.24635207,0.211197838,0.019988362,0.052896087,-0.140353008,-0.407674482,-0.849946599,-0.14012245,0.430179022,0.283316419,-0.367890147,0.060437905,0.074076166,15.75,0
159250,1.979187001,-1.007412177,-0.034733071,-1.573956831,-1.270866755,-0.207371546,-1.254539132,0.193963489,2.424726002,-0.832606578,0.750839117,1.436598765,0.316910505,-0.225750209,0.957346754,0.23697553,-0.831794003,1.095730201,0.693228875,-0.144601327,0.283017278,1.089626782,0.127663886,-0.345609563,-0.333605288,-0.174026026,0.069793506,-0.042403376,9.99,0
159250,1.951195317,-0.401448945,-0.5318453,0.228499377,-0.408913522,-0.328327747,-0.404554992,-0.060357285,0.915766483,-0.042265169,-0.740689432,0.688634375,0.806772507,-0.196072344,0.496069562,0.432979434,-0.583811664,-0.519137738,-0.011950834,-0.043975436,-0.244222952,-0.688144684,0.429741111,0.714209727,-0.610052585,0.19490261,-0.046929685,-0.029545204,44.1,0
159250,0.042980775,0.849410246,-0.411322913,-0.488093799,0.901698091,-0.92338371,0.919142452,-0.081110511,0.027800242,-0.823009042,-0.736006069,-0.364111469,-0.495713988,-0.908617749,-0.182702593,0.342204661,0.412328819,-0.160513498,-0.245533843,0.046159085,-0.326775061,-0.87484136,0.162960405,0.613682205,-0.433185041,0.110576033,0.2100844,0.087013292,17.99,0
159251,-0.756031733,0.387262147,-1.758907481,-1.375358869,2.790964961,3.220126541,0.056107191,1.28105609,-0.385938953,-0.604053374,-0.309005572,0.055081878,-0.159024398,0.944518818,0.967001348,-0.3438786,-0.369381523,0.161198204,-0.088694303,0.202369663,0.454641308,1.081437421,-0.010334159,0.73660802,-0.344307804,-0.126207343,0.342812189,0.157428311,60.99,0
159252,-0.226609055,0.961791316,0.242349013,-0.731234626,0.335654291,-0.885546477,0.863095531,-0.027474433,-0.046959349,0.081209886,0.79582013,0.610708022,-0.572067569,0.339361259,-1.043211959,0.077091851,-0.606856104,-0.24105046,0.144519916,0.061396996,-0.23971354,-0.501557692,0.089724075,0.053296012,-0.495457562,0.121619185,0.347581326,0.145742963,0.89,0
159252,1.363658931,-0.99715874,-2.048205196,0.508356134,0.03839766,-0.384871881,0.383081201,-0.113338679,0.693708953,-0.834587818,1.296702966,1.071481823,-0.027093614,-1.211414039,-0.717706909,0.170065313,0.874282275,0.492934658,0.240988435,0.503721841,0.001243272,-0.513788102,-0.061747629,0.60793405,-0.206245267,-0.173171791,-0.071382876,0.030994451,327.6,0
159253,1.944992288,-0.341253338,-1.475518328,0.31003747,0.148570501,-0.748365834,0.295542671,-0.317996546,0.560682689,0.029054197,-1.387691314,0.271343867,0.35678688,0.22135622,0.090151088,0.118934447,-0.567145483,-0.6240406,0.40041196,-0.011125482,-0.283601032,-0.872230325,0.167774451,-0.707294132,-0.225488215,0.232677102,-0.087433014,-0.051894992,89.99,0
159253,-0.718546063,0.992848096,1.202581446,-0.746237093,-0.149975882,-0.033643559,-0.238082336,-2.940383769,-0.111527926,-1.125866212,-0.813499487,0.742934904,0.830290153,-0.151475623,-0.121315325,0.434276075,-0.628145097,-0.468340626,-0.360220251,0.634952695,-1.460686539,0.055902058,0.099899481,0.057367813,-1.053259487,0.099947329,-0.022666818,-0.009470812,65.99,0
159253,2.136355948,-1.092004569,-0.600334214,-0.421461796,-1.086627576,-0.206441486,-1.105303199,0.008426645,0.416142126,0.83811755,-2.069505879,-0.792543034,-0.557368668,-0.216041235,0.346710136,-0.957639376,-0.401453799,1.700441467,-0.707617222,-0.616197984,-0.226121384,-0.027856717,0.129241477,-0.716839524,-0.299752279,0.776178398,-0.016030865,-0.053681508,22.49,0
159254,-10.29690785,4.361723361,-7.330422632,-2.282752902,-1.181189142,3.098826415,-0.690406328,3.338016978,4.403051851,6.918017756,-0.200250894,1.139793481,0.250585787,-0.063496144,0.589416329,0.197062692,0.013299575,-1.191415924,-0.971272369,2.011964821,-1.414370703,-1.3523972,-0.62737169,0.706580292,0.673969839,-0.04016895,-0.434747559,-0.267606025,89.99,0
159255,0.1655801,1.174891376,-0.976623405,-0.539389508,1.458306444,-0.998752653,1.647407306,-0.444720907,-0.621014125,-0.290810886,-0.716640324,0.684989193,1.400124122,0.421596384,0.031802173,-0.8812489,-0.400323497,-0.447185486,0.233152854,0.109426377,0.259984882,1.023690299,-0.071831686,0.672965116,-0.656875932,-0.32425956,0.49171828,0.331404201,14.9,0
159256,2.324083438,-1.433929822,-0.812709061,-1.604764125,-1.306951423,-0.406193662,-1.369673592,-0.065854084,-0.91174757,1.576041714,-1.356892247,-1.286493886,-0.265062428,-0.419977146,0.070141532,-0.320565333,0.388958426,0.202731181,-0.122243191,-0.474724967,-0.179036304,-0.029682187,0.290112162,0.533332704,-0.259442312,-0.195831017,0.018583084,-0.043094989,4,0
159256,-0.273103688,-0.176897544,1.156137943,-0.223548523,-0.8931321,0.052100437,0.844692276,0.037800468,1.115288713,-1.288459766,-1.384341932,0.573617354,0.109951066,-0.607100623,-0.925177262,-0.342873971,-0.279534787,-0.106041273,0.05420882,0.215048465,-0.017772714,-0.080731872,0.494824564,-0.00746179,-0.425300117,-0.947030822,0.090125443,0.082461305,200,0
159256,1.890168875,-0.820477501,-0.450408706,-0.148271055,-1.041993611,-0.817421771,-0.613566118,-0.07756837,1.280900922,-0.038866332,-0.826314003,-0.193292157,-0.635051359,0.06806568,1.075151746,0.558352029,-0.457057856,-0.060240509,-0.271401824,-0.065893937,0.192950695,0.497937973,0.174503489,0.05536861,-0.555283333,1.269775688,-0.098742525,-0.047832577,79.2,0
159257,-0.772121046,1.580261296,-1.319724146,-0.519455561,0.16268507,-0.933828659,0.160513036,0.835788424,0.023912418,-0.933769763,-1.295631724,-0.554651618,-1.224005266,-0.188094595,-0.140664487,0.654790284,0.732170298,0.048458329,-0.217645303,-0.160613988,-0.312182427,-1.014616372,0.208435284,0.431255679,-0.355658174,0.133117346,0.077980451,0.003993912,9.95,0
159257,1.759812693,-1.210663669,-1.169870901,-0.490866614,-1.030796856,-0.783628283,-0.721989652,-0.10558747,-0.291032668,0.159378815,1.525663903,0.212336974,0.560802615,-1.957079622,-0.406369565,1.832667396,1.138940526,-0.010491114,0.397424262,0.414243223,0.405670548,0.864100219,-0.052343702,0.000706676,-0.239726049,-0.13288985,-0.003826111,0.010143743,189,0
159257,0.026779559,0.825803243,0.18650808,-0.779009584,0.640487641,-0.615172627,0.911402598,-0.050572741,-0.310848648,-0.246066413,0.519023428,0.823652765,0.174046193,0.251175162,-1.10166906,0.187053328,-0.786447845,-0.173037119,0.325098071,-0.00816843,-0.228508919,-0.501814303,0.012002119,-0.33744838,-0.470795339,0.140044856,0.244709519,0.084296031,1.78,0
159258,-0.250131812,0.783730234,0.629491656,0.996539321,-0.191200521,-0.222073254,0.127297023,0.499982038,0.331542108,-0.737876693,-1.625912994,0.480642562,-0.380383984,0.023052426,-1.403929477,-0.523970074,0.23187653,-0.706168767,0.400365518,-0.292258672,-0.353075386,-0.925781247,0.344860762,-0.103493641,-0.95399538,-1.15529061,0.077786384,0.052660172,16.95,0
159259,0.055117897,0.855584045,0.230282068,-0.61881808,0.470006061,-1.044951037,0.999928105,-0.191711625,-0.017382263,-0.407000539,-1.077396072,0.030593599,-0.07401444,0.125305339,-0.380473411,-0.045178587,-0.455895116,-0.687010887,-0.027448335,-0.041958178,-0.271755146,-0.607518891,0.051693065,-0.120234039,-0.473473664,0.147822081,0.246418985,0.095655752,2.69,0
159259,-0.731929262,-0.509962765,0.43112389,-2.591249715,1.455230105,0.545555701,-0.025992985,0.34815002,-1.539290543,-0.071920442,0.897526348,-0.152888509,0.178778668,0.084781831,-0.21086489,0.662892345,0.172730024,-1.860006323,-0.749411161,0.085137751,0.565124208,1.434698073,-0.241180224,-1.592668095,-0.016304783,-0.035896521,0.112209952,0.113445888,17.55,0
159260,1.954004497,-0.54887084,-1.762357648,-0.521193047,1.696067084,3.853239838,-1.47490895,1.139665375,1.166528235,-0.46877622,0.237750665,0.164120107,0.019581433,-1.328373366,1.297235289,0.966515575,0.175671855,0.45332213,-0.65474532,-0.075703193,-0.024001304,-0.003844314,0.335954287,0.622722965,-0.53150853,0.394714723,0.031918864,-0.017002204,4.75,0
159260,2.189756961,-1.663722511,0.040047716,-1.581247645,-1.853630491,0.032107123,-1.855467431,0.116155092,-0.888308728,1.620289882,0.409410779,0.243255079,1.189086863,-0.873385194,-0.668673547,0.155956846,-0.075902293,0.793471986,0.070143224,-0.343138704,-0.100278513,0.251960083,0.279720792,-0.348461675,-0.518498836,-0.248406243,0.06473551,-0.039844568,24.9,0
159263,-0.195591541,0.495874567,0.913491473,-0.864888403,0.182236931,0.531863157,0.351526508,0.259816095,0.396478808,-0.645290642,0.293165347,0.400954489,-0.553148062,0.082345504,-0.274353475,0.506529303,-0.979085081,0.577065577,0.144282596,-0.173973679,-0.081682171,-0.293795329,0.059324169,0.226967278,-0.525235745,-0.70073668,-0.024056807,0.04742305,43,0
159263,2.035400332,-0.048465312,-3.058547684,0.247839434,2.943615064,3.298650529,-0.002364971,0.674815566,0.045841021,0.284924826,-0.254905107,0.325554422,-0.405349724,0.721038976,-0.148461499,-0.754046528,-0.270846212,-0.695724477,-0.274369614,-0.227543856,0.038549435,0.228265632,0.035656995,0.707083317,0.512932329,-0.47118376,0.002544448,-0.069024319,2.86,0
159263,1.99987134,-0.103139378,-1.388265434,0.160580886,0.240691972,-0.592322781,0.101517291,-0.177956509,0.2924789,0.151369288,1.086924609,1.190548643,0.452299943,0.557773753,0.070136509,0.01608036,-0.807947453,0.447614022,0.024435613,-0.13788307,0.323884032,1.007868854,0.006103396,0.814136828,0.246049881,-0.161136221,-0.025531001,-0.056119267,19.95,0
159263,0.280065617,0.13553196,0.385523086,-0.467434137,0.713821105,0.513937358,0.7951703,-0.685454735,1.107458133,0.673437355,0.753302363,0.861966899,0.945008874,-0.723181222,0.312815418,-0.20134809,-1.322682913,0.994293508,0.647888819,-0.064078498,0.351052507,1.787613311,-0.011505623,0.342109733,-2.163319251,-0.931266816,-0.310486359,-0.347505563,72.5,0
159264,1.788445648,-0.062576965,-2.233395528,1.137985167,0.846234584,-0.885522667,1.034142825,-0.476445789,-0.571417251,0.466068104,0.647152253,1.123110197,0.714668237,0.886423893,-0.612824669,-0.172740309,-0.877334651,0.165473019,0.030899667,0.086284391,0.290940588,0.643978025,-0.272517645,-0.451065546,0.572195854,-0.423820096,-0.064040648,-0.054599241,150,0
159265,-0.193008931,-1.171572003,2.194981171,-1.447256401,-2.063286388,1.005651216,-1.278810378,0.362630817,-0.850356466,0.957147499,-0.130921388,0.107025954,0.331235154,-1.576145053,-2.599952372,-1.332444702,1.217294661,0.53097816,1.5237815,-0.285749588,-0.097149611,0.624322324,0.151293396,0.045345533,-0.907305944,-0.073962472,0.222162118,0.173745887,71.7,0
159265,0.078826047,1.268754482,-0.760956258,0.209825762,1.399640939,-0.56472397,1.236591374,-0.431728932,-0.034915315,-1.23908108,-0.363457877,-0.356457862,0.317599091,-3.032368791,-0.331743207,-0.145305074,2.081274653,0.775726026,0.435845674,0.117934962,0.082639436,0.697496388,-0.287075732,0.491141496,-0.578063173,0.658724577,-0.082997976,0.044408355,12.31,0
159265,-0.874284405,0.701992311,-1.14562579,0.92308443,1.775747318,-1.203952168,0.766659765,0.156910475,-1.408005111,0.183163199,0.330304083,0.934311134,0.745660584,1.202099546,-0.504287479,-0.537225936,-0.408586665,0.500741507,0.984501459,0.259348534,0.430816405,1.057056327,-0.27749723,-0.440712919,-0.261392506,-0.384574589,0.371771033,0.074526834,3.6,0
159266,2.013610524,-0.267212207,-0.736766148,0.017023597,0.151219609,0.524999435,-0.530068302,0.125899367,0.847491848,-0.042613163,0.334609082,1.659775239,1.636896341,-0.19597717,-0.100420751,0.603179878,-1.218779178,0.443547131,0.54617364,-0.064012884,-0.174973273,-0.351407327,0.270086809,-0.155115631,-0.273752315,-0.626452793,0.03468673,-0.03948574,7.49,0
159266,0.899692177,-0.520274231,0.477039498,-1.144436704,-1.486078588,0.619939903,-1.621014383,-1.403468184,0.295395717,0.502523164,-1.239144316,-0.038913375,0.551322,-0.508790601,0.764261278,-0.347176728,-0.675929519,1.703617431,-1.933608275,-0.891405165,1.379661179,-0.399979871,0.444588429,0.576375105,-0.31141272,0.549438238,0.179627398,0.11445646,49.77,0
159267,1.991545891,0.088932849,-1.849898652,0.549484788,0.186261256,-1.450753037,0.311079279,-0.382837189,0.632143721,-0.52416887,-0.494376379,-0.141974496,-0.237946546,-0.780492984,0.952662561,0.296144454,0.439048054,0.633132607,-0.403058225,-0.136228494,0.200778757,0.657024491,-0.071449364,-0.188124684,0.249900567,-0.097533429,-0.010362168,-0.024124217,42.35,0
159268,2.024293333,0.486106864,-2.526922217,0.565861597,0.77097104,-1.185573592,0.21915994,-0.187068325,0.343696919,-1.024786045,1.510884396,0.102020094,-0.498597295,-2.264635173,0.496705611,1.046895679,1.456554802,1.863239236,-0.327311297,-0.165482768,0.12354199,0.510186688,-0.097074807,-0.693084915,0.250546461,-0.088690668,0.015955119,-0.007926036,1,0
159268,2.007855802,0.179804594,-1.636677059,1.386634381,0.438364761,-1.107153728,0.653606817,-0.412829809,0.220511581,0.255012998,-1.052513905,0.247294353,-0.350575501,0.552926767,-0.500653753,-0.712344752,-0.146007664,-0.622369435,-0.200666669,-0.278990718,0.052199071,0.345935645,-0.021035336,-0.080343863,0.459127558,-0.486179575,-0.017929094,-0.060639199,21.9,0
159268,2.245498569,-0.596299874,-1.742609949,-0.726566581,0.08269,-0.382245812,-0.282711065,-0.267045785,-0.644038384,0.957434383,-1.508879129,-0.264636496,0.79180059,0.161009084,0.590597123,-1.292234357,-0.473928057,1.213630727,-0.768905581,-0.538682523,-0.197060003,0.005364289,0.072997277,0.011695678,0.059720465,0.80329064,-0.065506517,-0.065609872,8,0
159268,1.412404236,-1.276410425,-0.243271863,0.753412231,-1.561623338,-1.212394337,-0.219905932,-0.217720572,1.041184075,-0.057283413,-0.063837359,0.337254453,-0.322427076,0.113599595,0.887426142,0.325760437,-0.28521308,-0.12964599,-0.800714016,0.325866146,0.399653744,0.643816388,0.063448696,0.987690482,-0.585372691,0.566129094,-0.089319201,0.008084928,284.33,0
159268,2.012711301,-0.075987302,-0.998438717,0.319451027,-0.103321344,-0.934868861,0.105453236,-0.211912564,0.227496849,0.232637982,1.094919803,1.326427487,0.279685972,0.414633743,-0.701977217,0.049207553,-0.523016125,-0.443479431,0.398316085,-0.195688011,-0.227685494,-0.543623488,0.335333312,0.086139417,-0.330290797,0.171612353,-0.072394277,-0.068457138,1.98,0
